"COMMENT_ID","AUTHOR","DATE","CONTENT","CLASS"
"z13qczlqnoqajv4rd04ci5arplmksbi5yq00k","Andrew Willigar","","#Awesome #Share #RT Eminem - Love The Way You Lie ft. Rihanna http://ow.ly/2zME8f",1
"LneaDw26bFsnJbhjejnJC_J6d5sHIH1B9UYVbAUc9KM","M.E.S","","im M.E.S an aspiring young rapper with high hopes.  i know you will not click this link and check out my channel. you just dont want to.  well its your choice. in fact you know what DONT CLICK",1
"z130zx3rrzagwzclr23vxjypimviff23m","Huda Salah","2015-05-21T21:34:27.615000","Looooved ",0
"z12pvhp42ouayd1xx04cgl4a4wu3sxmqnlw0k","SBG | Zombies","2015-05-21T20:37:21.421000","We need to get this to 1 Billion Views!!",0
"LneaDw26bFtY8pq4RbqsCPRkV04NOObMB3THlsTf9og","superfacoo","","Hey? Everyone Please take a moment to read this. I work my ass off hoping to make it into the music industry but its hard to? get people to hear you when you dont have money for advertisements and exposure I am a Young Artist who has dreams and goals like everybody else Please take 30 seconds and visit my channel You dont have to like? me, just give me a chance to prove my talent Also, please take just 1 second of your life and Thumb this comment up it would be Super Helpful.",1
"z13twpph2vq5zv15k04cixdrfubnxh3oqz40k","Seth Ryan","2015-05-21T20:04:42.844000","Amazing",0
"z13zc5rw3l3vw1fey23rehuylwzfcx5rt04","Seth Ryan","2015-05-21T20:04:36.016000","Almost a billion",0
"z12ittrwwxexxzwve23rehuylwzfcx5rt04","Seth Ryan","2015-05-21T20:04:26.473000","Great song",0
"LneaDw26bFuhuiZ8uX6C-qYLIsOFj9BIWtKWtCz870c","Lizzy Molly","","PLEASE CHECK OUT MY VIDEO CALLED &quot;WE LOVE MIND MASTER IT&quot; THANKS",1
"LneaDw26bFvhyHSmfm28L9EGvDJ-bou6Ze3cVbgCtgU","marion guy","","Okay trust me I&#39;m doing a favor. You NEED to check out this guy named Columbus Nelson on YouTube.",1
"LneaDw26bFsdjmaguMUCSqsUShQZWX4FLU2c58BV1mM","diabeat diaBEAT","","I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks",1
"LneaDw26bFvA7_ot-Z3kQHP4GTE3g_Zc2fsfdZ4COpI","Adam B","","adam b beats check out my page 2013",1
"LneaDw26bFtdk45hGIs0TDD3NHx1srFG99yWWbEIXG0","Domen Kristan","","CHECK OUT THESE LYRICS /watch?v=yUTTX04oyqQ",1
"z132g5pqsr3wi3x5s04cerbyxuipctqg0hk","scott boshaw","2015-05-21T19:57:17.180000","I don&#39;t understand this song, I have had the passion for women feel like im losing my mind but i don&#39;t understand the ideas of loving the the way someone lies.....",0
"LneaDw26bFsPpgYyHcGAJk2dyALknpZ1ITQKBmY32HI","Chelsea Cameron","","*****PLEASE READ*****  Hey everyone! I&#39;m a 19 year old student  who loves to sing.  I record and upload covers on my channel. I would love if you could check them out.  Just give me a chance. You don&#39;t have to thumbs up or subscribe (But you can if you like what your hear)  Just listen. I&#39;d really appreciate.  ~THANK YOU for your time. ~",1
"z13zudmjvnayvjjfq232xdtghk33thhtk","Juan Aimar","2015-05-21T18:52:17.472000","Anybody else here in 2015?",0
"LneaDw26bFuiTZZU8HrWJPqWfqnrKTtUXy7-rTnPwfU","Lil M","","Hi I&#39;m lil m !!! Check out love the way you lie!!!! My live performance and many others,,, videos and my own lyrics!!!!! Thanks",1
"LneaDw26bFuKZRaKv1u8jqanxsDr6RJraSjf2FfE1_Q","AdmiralMusclebeard","","I&#39;m subscribing to you just because your comment was that great.",1
"z134i3ya3xn2cthzj04cef445l21ylwxzmc0k","Smitty Werben Jaggerman Jensen","2015-05-21T18:44:38.982000","I like the Mmph version better",0
"LneaDw26bFuULuFdET2q7Xmn9oRQXq3oLyk8736meZ0","Kate Hermamn","","Terrance. .thank you for serving our country. How do i &quot;like you&quot; or &quot;subscribe&quot;?",1
"z13hijmrykjqerofg22ktxgzuw3yhrbgl04","Gergő “Vlog14” Csatornája","2015-05-21T18:34:39.389000","Thumbs up if you listen this in 2015.",0
"LneaDw26bFvuJSk9kaYj6_W0OBzf4mgoIFuYUzJMheY","Brandon Thaler","","Hey everyone check out my channel leave a like and subscribe please and if there is a song you want me to do post the name in the comments and I will get on to it(: Thanks",1
"LneaDw26bFtRu4tHavOZ4hr-PDVn2oz-9B1QtAfp6pc","david rodriguez","","do you want to make some easy money? check out my page tvcmcadavid.weebly . com dont miss out on this opportunity",1
"LneaDw26bFu8afPj-GzbZYFHKXzdkhupARKxWs82nbQ","Dominic Randall","","Hi everyone. We are a duo and we are starting to record freestyles and put them on youtube. If any of you could check it out and like/comment it would mean so much to us because we love doing this. We may not have the best recording equipment but if you listen to our lyrics and rhymes I think you&#39;ll like it. If you do then please subscribe and share because we love making these videos and we want you to like them as much as possible so feel free to comment and give us pointers! Thank you!",1
"LneaDw26bFuaZPTjLG-5OtrrXQgL6TPsWkeKzNnMJ0c","Unbeweavable Co","","For all you ladies out there......  Check out this link!  You&#39;ll find the hottest hairstyles and the latest trends for women!  Go to this site and you&#39;ll upgrade your hairstyles and fashion senses to a higher level!  Don&#39;t get left behind!     ---&gt;   goo.gl\BxrOSR",1
"z13eenia5rqwhvmyw04cgt441wapvbkakzo0k","faisal joy","2015-05-21T18:24:19.018000","Hi I am from bangladesh ",0
"z13isrygru30wbjmy23refqxdzizyp3xy04","Ala Fatah","2015-05-21T18:00:06.674000","Is that Megan Fox?",0
"z12yupsicr33xvw5p04cglpwizi2tboyzgc","T MAN","2015-05-21T17:41:48.433000","Fire..",0
"LneaDw26bFtpMGuaegzvwo3PCtnpRUXnTXAHz_DzpKA","GhostPoet100","","EMINEM FANS!!!  - Check Out The New Song &quot;FEELIN&#39; GOOD&quot; By J-D-P  Just Click The &quot;GHOSTPOET100&quot; Link Above This Post  Thank You All...",1
"LneaDw26bFtLCuPUezUBnuN6f0sN3V3nso0Yllu9mKU","Terry-Lee Mackenney","","Hi Guys im an Upcoming Rapper if you could check out my channel and tell me what you think maybe subscribe or like i would really appreciate it all HATERS are welcome to :) thanks",1
"LneaDw26bFvq7Rq_343ImPD-uDHf2clFCLMRkYqXPX4","Tiffanythebest","","CHECK OUT THIS NEW VIDEO I MADE CALLED &quot;WE LOVE MIND MASTER IT&quot;, THANK U SO MUCH ",1
"z13gdjzydor2enadz23ezhxpyxilvrtak04","Gail Weir","2015-05-21T16:53:59.328000","I love the way you lie",0
"LneaDw26bFvk4DAhUcCJKLzujguS_mf4eS_LdZjARzE","M.E.S","","hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential",1
"z12uxxzoxvexs1mdr23yvddbpl33gr4mf","Chris Bieber","2015-05-21T15:55:45.911000","Love the way you lie II is nicer in my opinion. :D",0
"z12kylpz1wzwgt0pd04cjptp4wjxjdeotnk0k","Levi Cole","2015-05-21T15:03:22.787000","Almost to a billion :)",0
"z12uefkbwv2md3dbz04cg3yoqp2ngfgibqg0k","Ashley Jsade","2015-05-21T14:36:34.512000","If you are a person that loves real music you should listen to &quot;Cruz Supat&quot;He is awesome as fuck!!! Just as eminem used to be.",0
"LneaDw26bFvxJlVsbYMPkvV3LnT9JOJjEg5OsTN9pMo","Josh Dummett","","Also check out D.j.j where do i go now and road to recovery",1
"z121z5mziy20ybch504cdziq1rvcev5apg4","Furashious","2015-05-21T12:41:55.505000","Charlie got off the island and dated Megan Fox? b-but what about claire?",0
"LneaDw26bFtl5IRz0aJhyk-Id8DQ1p28SKectuNzbmE","Davide Puzzanghera","","Hi guys ! !  Check Out My Remixes ! !  Thanx You&#39;re Great ! ! SWAG ! !",1
"LneaDw26bFuk1aaBCiVITRxuEwAmzBtVcQi3QZSFkYY","AvidorFilms","","Please check out my youtube channel! Just uploaded my first youtube video please check it out, you will not regret it!",1
"z12qy53q0kfzxby4304cflvpxnr1gxjrlrg0k","nepart maxx","2015-05-21T11:46:27.413000","Eminem best rapper all the time",0
"z12rdtlarmrzxhuba04cibjomsiqi3ij00g","Paul Buxton","2015-05-21T11:12:22.066000","Omg! This guy sounds like an american professor green",0
"z123wdtwhmnngjhat04cgtu5oyibstyopnw0k","vZoqwa","2015-05-21T09:48:06.926000","thumbs up if you think this should have 1 billion views",0
"z13eznubuwixt3aae04cgb150t2nup2ba3o","Vence Cerbo","2015-05-21T09:19:36.091000","Lemme Top Comments Please!!",0
"z12kf5dyltrijhepb04ccltibzijd5wa1mc0k","liu hui (dukegod)","2015-05-21T05:12:43.987000","i love this song",0
"z13ihhrakmndxblzo04chpp53nn2xbja1fc","Emma Halbrook","2015-05-21T04:46:05.790000","My favorite song ",0
"LneaDw26bFuYnpb0cG3d_koRWn2FHQ6OFrPiqjFHeEs","Beats ProdByATHS","","tryna work with some rappers check out the ones i already have on my channel",1
"LneaDw26bFt75QYI94b9j7RqQCUgwrDwiHbnb1uwpxo","RaMpAgE420","","Check out Berzerk video on my channel ! :D",1
"z13ehf4g5z2rivxhm04cfjdyhl2kwljzsjs","Andrés Nuñez","2015-05-21T02:11:54.710000","super",0
"LneaDw26bFuisc-qZu0BerSXLLjgKlxUD59lcMA8W_E","Stricker Stric","","eminem new song check out my videos",1
"z12jt1dbdpbvzzyi304cdxr4cwqkgrild","Susan Ambs","","Check out this video on YouTube:",1
"LneaDw26bFsNko3TEEPMTxWPlFophSSKkSqvjRsENU8","arrgh garry","","My friends wife earns 4000DOLLARS a month ,you can do it do if you want to be a wwhore ,you can not get these type of wages for working from home on a PC taking surveys ...dont believe that shit,just because yahoo and other are taking their money does not mean they are LEGIT ..Please like this so the MSG gets thru to vulnerable  people Like eminem used to be ",1
"LneaDw26bFuUhekP0nDAiaqnW5sf4OD14dIjY-1o63c","RapStarz Coleman","","Subscribe To M Please Guys",1
"LneaDw26bFvRgBzOd9MQ1jh0Cmt8vuPTQvOZboi-s24","Nicholas Reed","","this is the 4th most watched video on youtube. and hes the 21 most subscribed channel on youtube, just recentley surpassing justing bieber and is less then 1,00 subs away from beating taylor swift",1
"LneaDw26bFsMrQMk1vC-RxTxjmpFlt5sKz8Vo1_wIas","M.E.S","","hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential",1
"z12gdzyrqwvtvxfek230jnvp1zf4hjl3w","Carolina Sanchez Cifuentes","2015-05-21T01:06:57.289000","Love you",0
"LneaDw26bFtHv3jHn8C0y5MliNA2oqkPogUL4HmsZPQ","Lil M","","Lil m !!!!! Check hi out!!!!! Does live the way you lie and many more ! Check it out!!! And subscribe",1
"LneaDw26bFt-gGO-C3czQDS4cqE7xJfKoKqWmMIlSWc","HOTFUZZOFFICIAL","","Hello to everyone! Please check out my video: /watch?v=2b4WyWpHi8c It takes just 2 minutes, hope I don&#39;t ask too much. If you can&#39;t help me just Like &amp; Share the video please, so more people will see it. Thumbs UP, it would mean so much to me, maybe will make my dream come true. Thanks to everyone, GOD BLESS YOU ALL!",1
"LneaDw26bFuFgDF5yE6Udiuv2lqie4iaimFPdN7rvYk","Nikola Vejionvic","","/watch?v=aImbWbfQbzg watch and subscrible",1
"z12qg5voponpgxwot04ci3txdw24ejr431g","Jp Galeanoo","2015-05-21T01:05:43.761000","I love you Eminem",0
"z13pup2w2k3rz1lxl04cf1a5qzavgvv51vg0k","geraldine lopez","2015-05-20T23:44:25.920000","love the you lie the good",0
"z121hftrpqicztwq404cjvvzknqoupxxsxw0k","Daniel Tabatabai","2015-05-20T22:58:46.199000","still listening in 2015",0
"LneaDw26bFuADByLeh7RnEltROTIUCqeYYXmt51DT2g","M.E.S","","hey its M.E.S here I&#39;m a young up and coming rapper and i wanna get my music heard i know spam wont get me fame. but at the moment i got no way of getting a little attention so please do me a favour and check out my channel and drop a sub if you enjoy yourself. im just getting started so i really appreciate those who take time to leave constructive criticism i already got 200 subscribers and 4000 views on my first vid ive been told i have potential",1
"z12jy5544qedxbgfq235ufyqbxqkzxbjl04","Brian Fletcher","2015-05-20T22:52:14.890000","Eminem rocks!",0
"LneaDw26bFsw47hS3RAHCBj_uNPFQNZVbUVyx5Rh9zk","KOZZI RAP","","CHECK OUT MY YOUTUBE VIDEOS FOR FUNNY AND COOL RAP",1
"z13mxl3zavzfc55as04ccf4ifo2textrofs","Honesty Wright","2015-05-20T19:58:06.997000","hay my is honesty wright i am 12year old  i love your song thank you for makeing this song i love this song so much sometime harts can get breaken  people kill  they self or go cazzy i  love you so much thanks keep on go  make  sure you doing your   dream is comeing rule  good luck",0
"z12midepsoiuxzmh304cjt0ihn3js1k4f1c","Marcellus Scates-nash","2015-05-20T19:58:01.440000","awesome",0
"z12pwjsybq35ux1kd22cddmjpunribtzf04","Ikram Riani","2015-05-20T18:53:35.943000","I lovet",0
"LneaDw26bFv9y-1cf9oawnpCocMFtK6HXTRuoffJR2k","Complete Pranks",""," Subscribe and like my video please",1
"LneaDw26bFs2GO5DvyLUXUhG7rNJ-Gb4pMhtnYgCRmY","ryan cooper","","subscribed :) btw you have a good style keep it up brother :))",1
"LneaDw26bFvwhMGEs3mKR9qcJjIwC7L04F9DEGkLQfY","Drake Gagne","","I KNOW YOU MAY NOT WANT TO READ THIS BUT please do  I&#39;m 87 Cypher an 11 year old rapper I have skill people said .my stuff isn&#39;t as good as my new stuff but its good please check out my current songs comment and like thank you for reading rap is my life",1
"z12lxrwx2vmxwv4m422dz30wmzbjfji4r04","Joao Victor Canassa","2015-05-20T17:41:30.002000","Charlie from Lost!",0
"z12mwbgxhxvjez3xb04cg1wxrvnytzrq5kk0k","Mortal 2","2015-05-20T16:32:56.261000","Eminem THE BEST !",0
"LneaDw26bFtxoMQMT4RjErJZWpjMtHBcA7QsnHKvXRI","jacobvine2000 .","","Usually guys I would vote people like this down but actually check out his channel, it reminds me of a smaller version of 8 mile. Give this guy a chance since everyone has to start somewhere!",1
"z13mchmibkr2irldm235xnn5umjruplia04","Vevo Ny","2015-05-20T15:34:47.099000","",0
"LneaDw26bFt3FLe7NEx2Gc7jToE3LwT1LrpIpyY48E8","KOZZI RAP","","hello friends. i am a young 15 year old rapper trying to make something out of nothing..Please can you take a second of your life and check out my videos and help me reach my Dreams! GoD Bless YOU",1
"z12ahr2ittmsjrtpd04ccrqiklvvu3uqiew","Giovanni Satta","2015-05-20T09:10:44.658000","beautiful song!",0
"LneaDw26bFsYJ3OzV2q22gR6I5MvSlIF8ve1WpZHnqg","KOZZI RAP","","CHECK OUT MY CHANNEL BOYS AND GIRLS ;)",1
"LneaDw26bFtlox7jDN60_ys-XolAIlgwwc5y6aEKR68","M.E.S","","hey guys i know its annoying getting spammed sorry bout that but please take a moment to check out my channel  IM A RAPPER with DECENT skills. i want to share my music with more people so take a listen   THUMBS UP SO MORE CAN SEE THIS",1
"z12gzbzzzkvwtj5zr04cjf4q0yeztldz4ic","Hazeandrymojilip Hazeandrymojilip","2015-05-20T03:47:31.476000","best rap ever",0
"z13gcjvh2naxyvshh04cjldgtpnyfrdylq40k","Aubone LeMieux ","2015-05-20T03:15:39.925000","I lover this song",0
"LneaDw26bFuDsbyypF_jwmq7b6BqQPB7BdLbhfqBU5c","M.E.S","","hey guys i know you wanna skip over this but please take a chance and check out my music I&#39;m a young up and coming rapper with a big dream and i appreciate constructive critisism. so please have a look thank you for your time",1
"z12njnpwmuyxzrslm22ly1awll2dufkvi","Isabel Flores","2015-05-20T00:49:34.070000","Love your songsSupper cool",0
"z13osfmj5m2kj1cb504cjrdbyvzijtu4gtk0k","Harl Bever","2015-05-19T23:23:30.286000","I like the music...but is anyone listening to the lyrics?",0
"LneaDw26bFs2eQd05L_J9wVmiBlCClqLnM0JUQsB-3Q","YungDreams","","Maybe no one will probably read this. But just in case you do Can You Put A &quot;Thumbs Up &quot;So Others Can See. I Just started rapping seriously (Type in Lunden- 1990 Video) just a simple button? can help my dreams come true. people will ignore this but if you don&#39;t can you listen and subscribe Thank you all God Bless.",1
"z12acz2r2qiwxtpwy04cihii5rmwefpzeao","InfernoGaming","2015-05-19T23:19:47.316000",":D",0
"LneaDw26bFtvkPwGL4MxnAUFaIznH1ZWx7z_qBOoe5Q","Trey Curling","","Check out my channel for some lyricism.....",1
"z13tjzdqhsmvvh2kr22isbsg1nmydd51v","Earline Craver","2015-05-19T22:35:44.690000","Me and my big sister like you",0
"z12hc5yiuwr2sxml3230sxo4tofwftg1b","TheFegi12","2015-05-19T22:30:57.239000","Not bad",0
"z132ebdhkwbauzogm04cfzm5oqigzzlxznc0k","cristina virrueta","2015-05-19T21:51:44.586000","I love eminem  &lt;3",0
"z12aczswnozdwrfnj22usfnxymiaylupi04","nataly gonzález","2015-05-19T21:49:18.833000","She looks like Megan Fox xD!!",0
"LneaDw26bFs4Mo3Kr9O93YAlCksPNemAPve_W-ivuMc","RapStarz Coleman","","Hey Go To My Channel Check Out My Dongs Thanks YouTuber&#39;s",1
"z12xc1aydoauenbgx04cgfkazxrpur2i52o","Nicky G","2015-05-19T20:56:00.184000","is that megan fox?",0
"z125dnzbqpyqxlghe04cdxsgaxnovjvbxq00k","Uday Kanwar","2015-05-19T19:30:58.135000","You can not hate eminem and nirvana...trust me",0
"z12gcfvpsr3au3vg104cdpw5rvbivre5aeg","Jorge Salazar","2015-05-19T18:13:35.054000","Like eminen",0
"LneaDw26bFsZrH_q8nAlrNCOT1Zadc4j8zPu-ZPpwIE","Stacy","","check out my playlist",1
"LneaDw26bFv1lZ_yx4_HlVx6xNa0xuiUmgoIsxkWJ3E","seven4justice","","Media is Evil! Please see and share: W W W. THE FARRELL REPORT. NET  Top Ex UK Police Intelligence Analyst turned Whistleblower Tony Farrell exposes a horrific monstrous cover-up perpetrated by criminals operating crimes from inside Mainstream Entertainment and Media Law firms. Beware protect your children!! These devils brutally target innocent people. These are the real criminals linked to London&#39;s 7/7 attacks 2005.  MUST SEE AND MAKE VIRAL!!! Also see UK Column video on 31st January 2013.",1
"LneaDw26bFsnP4vz8waC3hOcYwvM83aoMLyetymm5Io","McCostaOficial","","subscribe to my channel who can",1
"z13gxxlhyrmccf10422gdrogiwbjtfwjb04","Ahmed Medhat","2015-05-19T15:23:47.680000","Simply rap god",0
"z13auv44szqpddlcz22qgthjakq4jvnbw04","clirim99","2015-05-19T12:13:44.952000","is that megan fox x:D?",0
"z13gut3rexalj5q5c04ciln54nynvjwyinw0k","Sonny Carter","2015-05-19T11:11:27.740000","I love this song",0
"LneaDw26bFtn6YS8GRfHBxoaZZI5newNd0njNOSeF84","canku alkan","","check out my new EM cover video trailer",1
"z12eilv44ynefj2ys04cj5vhynakxbnwrdk","BAT MAN","2015-05-19T10:33:12.247000","Really good song .you know love song song.",0
"z12vx3kz4lq3cnsiu04cejd5bne1gxnjbqo0k","Str8 Royalty","2015-05-19T09:46:37.599000","Eminem is the greatest artist to ever touch the mic.",0
"z12lhvxwjyzperfrk04cg13yoyjefnv5hy40k","BEER BEER","2015-05-19T09:42:56.560000","i love Rihanna [from Thailand]",0
"z13zjp3povzzsp3xi04cgvtgwpfiy1faigo","dimitar traykov","2015-05-19T09:35:31.114000","some classsic :))))",0
"LneaDw26bFvEGhYWZTzIRiff9BXME_JsdLXh4hiJEqo","Daniel Ebrey","","sorry for the spam yall I know its annoying. But if you can spare a min please check out the new track on my channel i&#39;m a upcoming uk rapper.please come check out my songs u might like em. If not no worries Im sorry for wastin your time. Even thumbs up to get more noticed will really help. peace yall",1
"z13vxnwwdxjqtlp5v04chjpw1waps5rrbqo0k","Punk 0utlaw","2015-05-19T06:14:30.089000","This song is like an oreo, the black part is good but the white part is better",0
"z13zejcafsrodf5f522xgn0xzonselufv","Daniel Harding","2015-05-07T22:59:13.323000","That guy charley of lost TV show",0
"LneaDw26bFvJWycbUHAiKy7i7L14RqXWenvvcJhwbQE","David Bottenberg","","subscribe to my channel  /watch?v=NxK32i0HkDs",1
"LneaDw26bFsFwQBcbaeKWWcSsBB7EA1zRf2nBgT9NyY","Ashim Limbu",""," HI IM 14 YEAR RAPPER SUPPORT ME GUY AND CHECK OUT MY CHANNEL AND CHECK OUT MY SONG YOU MIGHT LIKE IT ALSO FOLLOW ME IN TWITTER @McAshim for follow back.",1
"z13zfhkhfzrpjhgku22ewbtj4quri3izo04","Amaral Shady 013","2015-05-07T22:43:51.220000","Hello Brazil ",0
"z12msjqximryxdfz104cjhbhtw2ld5ipsh4","SIR JOHN","2015-05-07T02:28:12.704000","EMINEM the best EVER.",0
"LneaDw26bFvn1m3oQLlCgsaxLcEy_eMQzcK9NAbyaew","M.E.S","","hey guys look im aware im spamming and it pisses people off but please take a moment to check out my music.  im a young rapper and i love to do it and i just wanna share my music with more people  just click my picture and then see if you like my stuff",1
"LneaDw26bFv4NFg1m91sL1Aq1p-2N06VweQT4vOwTqc","Ando Nesia - | MC | Music Producer","","DO YOU KNOW HOW SEAN KINGSTON GOT FAMOUS WHY DON&#39;T YOU LOOK IT UP KID BEFORE YOUR SO HARD ON YOURSELF!!  IF YOU HIT ME UP WITH A MESSAGE IN MY INBOX AND SUBSCRIBE I WILL CHECK OUT YOUR CHANNEL....SOUNDS FAIR TO ME.",1
"z12wvru4rzf5jx0wj04cgx5q1qi1w554ba0","Erin Williams","2015-05-06T17:19:21.193000","Best. Song. EVER ",0
"LneaDw26bFsVQRSG0ecctIfRIn4Od1tJqvnhDwCNqbI","the34104","","check out eminem latest track survival if u didnt",1
"LneaDw26bFu3RCmyrWyP9S6wh1h9dBv3X95g1HzKAb4","Dany PK","","SUBSCRIBE TO MY CHANNEL X PLEASE!. SPARE",1
"LneaDw26bFsD65dtIvAEObWYIYnFTqQDKBek_Ypz3J8","SmexyFriedChicken","","Check out my videos guy! :) Hope you guys had a good laugh :D",1
"LneaDw26bFuvs-8oWkLpAFa6g3QHpWD8k7sbbMP3Bg8","The Guy That's Done Everything","","3 yrs ago I had a health scare but thankfully Im okay. I realized I wasnt living life to the fullest.  Now Im on a mission to do EVERYTHING Ive always wanted to do. If you found out you were going to die tomorrow would you be happy with what youve accomplished or would you regret not doing certain things? Sorry for spamming Im just trying to motivate people to do the things theyve always wanted to. If youre bored come see what Ive done so far! Almost 1000 subscribers and I just started!",1
"z12hfp2wmyuqztkw504cgblyxtbsxjuzeow0k","Jesse Pinkman","2015-05-06T11:42:44.601000","Rihanna looks so beautiful with red hair ;)",0
"z13tsbc5vvn0hdozz04chjt51lq1cvris0k","Gaming Gaming","2015-05-06T10:56:35.972000","857.482.940 views AWESOME !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"z13lgffb5w3ddx1ul22qy1wxspy5cpkz504","dharma pal","2015-05-29T02:30:18.971000","Nice song",0
"z123dbgb0mqjfxbtz22ucjc5jvzcv3ykj","Tiza Arellano","2015-05-29T00:14:48.748000","I love song ",0
"z12quxxp2vutflkxv04cihggzt2azl34pms0k","Prìñçeśś Âliś Łøvê Dømíñø Mâđiś™ ﻿","2015-05-28T21:00:08.607000","I love song ",0
"z12icv3ysqvlwth2c23eddlykyqut5z1h","Eric Gonzalez","2015-05-28T20:47:12.193000","860,000,000 lets make it first female to reach one billion!! Share it and replay it! ",0
"z133stly3kete3tly22petvwdpmghrlli","Analena López","2015-05-28T17:08:29.827000","shakira is best for worldcup",0
"z12myn4rltf4ejddv23mwr3piuapcbl0r","jehoiada wellington","2015-05-28T17:06:37.288000","The best world cup song ever!!!!",0
"z135vzqy1yrjhluew23kibopnrmqsplux","Kara Cuthbertson","2015-05-28T15:46:42.482000","I love",0
"z12uujnj2sifvzvav04chpypvofvexpoggg","Sudheer Yadav","2015-05-28T10:28:25.133000","SEE SOME MORE SONG OPEN GOOGLE AND TYPE Shakira GuruOfMovie",1
"z13lvh1qnma4d15sy23lyvqq5riafz52m","Alex John","2015-05-28T07:44:52.614000","Awesome ",0
"z135hlk5grfwjhmym04ced0gyzrvsn5avuw0k","Nirab Valobasha","2015-05-27T21:31:38.388000","I like shakira..",0
"z121cvvqftuvuz1ld22pe3agcsepzhhtt","Chelsea Andrews","2015-05-27T20:43:10.162000","Shakira - Waka Waka LOVE THIS SONG!!!!!!!!!!!!!!!",0
"z12uf5gatnf1dflws04cfrigrxb3zryxtwk0k","Kevin Sosa","2015-05-27T20:04:41.308000","Why so many disliked??????!!!!!!",0
"z13pihfbwlv5hv4ap04ceh3hvonuhvnxueg","OldSchool Music","2015-05-27T19:00:57.936000","I don&#39;t think this song will ever get old ",0
"z13utfk5rny3yzqtj22phlsxmtfuspbcp","Stephen Lister","2015-05-27T16:04:42.059000","Love song",0
"z13usjdoivinwzsoy04cgv2y0tbjs1s5xn00k","Karolína Hlavatá","2015-05-27T14:41:43.081000","wery good",0
"z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04","DubCedSky","2015-05-27T13:51:19.674000","Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...",0
"z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k","akita hachiko","2015-05-27T13:07:33.766000","Whose watching this in 2015. If so hi-5",0
"z12aw1ah2m2vh30tb22bvl3olkbohlbid04","Benjy Growls","2015-05-27T09:27:26.667000","I love this song so much &lt;3Keep em&#39; coming!",0
"z12cydggrzyesrklw23qwzexerqavj11e","monkey moments","2015-05-27T09:24:10.239000","i love this song thumsb up to you",0
"z12gddhblwz3cf3wc04cgvjajvulwxvb5lw0k","Dr.geetanjali sharma","2015-05-27T09:14:14.641000","Waka best one",0
"z13xwz5p3xq4zxdyv04cir2ammejxj15n2c","Axy665","2015-05-27T06:57:11.853000","5 years later i still love this song~Axy665",0
"z135glq5fnnielbbd04cchvr2orkurdgrz40k","celma joao tomas anacuja anacuja celma joao tomas","2015-05-27T06:30:54.415000","Like",0
"z13zjlpo2nbehxwf322gelhzwmqwgn1mt","Raafat saeed","2015-05-27T04:19:29.178000","Check out this playlist on YouTube:",1
"z12vv1hgirrhz5bh504cejjrstfkt1kq1po0k","ortiz brown","2015-05-27T02:51:25.515000","Her voice sounds weird and plus she&#39;s cute for a blonde",0
"z12pch5bnqyxttpi004ch3b4usa1wjdg5l40k","mike the greek gamer","2015-05-26T21:42:43.953000","Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",0
"z12julhignjmuzlnv230yzipftzvhjzuh","Aveonne Walker","2015-05-26T21:36:16.925000","Nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",0
"z12jd30zok2te1ghh04cdphgcqmshld5ncg","MikeTheOne42","2015-05-26T17:19:16.527000","still watching in 2015...",0
"z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao","Golden Lion","2015-05-26T17:16:06.269000","Shakira is my favourite singer. Wooooo",0
"z12yvdxizlrze1osb22xev1xyxakdphe3","Coc Chitthu","2015-05-26T16:45:32.708000","i remember this song!",0
"z13tv3oqtkz0exqhg04cjfgqlyrgipmou20","vuong quang","2015-05-26T14:53:14.277000","Like",0
"z132xfsy4pz5uvyxh04ce50xez2ki53ysaw","Ryan Ramma","2015-05-26T14:39:51.793000","Whose who are watching this in 2015. LIKE!",0
